rct_id	source	domain	signalling_answers_json	model_judgement	algorithmic_judgement	cochrane_judgement	model_self_conformant	cochrane_match	direction	has_evidence_quotes
RCT080	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT080	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT080	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT080	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT080	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT081	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""PY"", ""1.3"": ""Y""}"	some_concerns	high	low	0	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""Y"", ""1.2"": ""PY"", ""1.3"": ""Y""}"	some_concerns	high	low	0	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""Y"", ""1.2"": ""PY"", ""1.3"": ""Y""}"	some_concerns	high	low	0	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""PN"", ""2.5"": ""Y"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""PY"", ""2.5"": ""PN"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	high	low	0	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""PY"", ""2.5"": ""PN"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT081	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""PN"", ""3.2"": ""NI"", ""3.3"": ""Y"", ""3.4"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT081	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""PN"", ""3.2"": ""NI"", ""3.3"": ""Y"", ""3.4"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT081	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""PN"", ""3.2"": ""NI"", ""3.3"": ""Y"", ""3.4"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT081	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""PN"", ""4.4"": ""PN"", ""4.5"": ""N""}"	some_concerns	low	low	0	1	match	1
RCT081	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""PN"", ""4.4"": ""PN"", ""4.5"": ""N""}"	some_concerns	low	low	0	1	match	1
RCT081	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""PN"", ""4.4"": ""PN"", ""4.5"": ""N""}"	some_concerns	low	low	0	1	match	1
RCT081	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT081	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT081	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""PY"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	low	some_concerns	0	0	cochrane_more_strict	1
RCT082	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT082	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT082	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT082	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""PN"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""N"", ""4.2"": ""PN"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""N"", ""4.2"": ""PN"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT082	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT083	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	low	some_concerns	low	0	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT083	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""PY"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT085	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PN"", ""4.5"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT085	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT086	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT086	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT086	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""PN"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT086	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PY"", ""4.5"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PY"", ""4.5"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PY"", ""4.5"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT086	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT087	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""PN"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""PN"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""PN"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT087	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""PN"", ""5.3"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT088	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT088	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT088	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT088	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT088	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT088	sonnet_4_6_fulltext_pass3	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT088	sonnet_4_6_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass2	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass3	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass2	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass3	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT088	sonnet_4_6_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT088	sonnet_4_6_fulltext_pass2	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT088	sonnet_4_6_fulltext_pass3	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT089	sonnet_4_6_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""PY"", ""1.3"": ""PN""}"	low	low	low	1	1	match	1
RCT089	sonnet_4_6_fulltext_pass2	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT089	sonnet_4_6_fulltext_pass3	d1	"{""1.1"": ""PY"", ""1.2"": ""NI"", ""1.3"": ""PN""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT089	sonnet_4_6_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT089	sonnet_4_6_fulltext_pass2	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
